Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
08/02/2026;;00000007896734;DES AERO DOVE ORIGINAL 150ML;1,000;18,89;18,89;12,50;0,00;0,00;6,39;33,83;51,12;0,05;98,11;;;
08/02/2026;;00000007896735;FLOCAO GRANFINO DE MILHO 500G;2,000;7,98;3,99;5,14;1,60;0,00;2,84;15,59;55,25;0,02;98,14;;;
08/02/2026;;00000007896758;MOLHO TOM HEMMER BOLONHESA 300G;1,000;4,19;4,19;2,78;0,00;0,39;1,41;24,40;50,72;0,01;98,15;;;
08/02/2026;;00000007896785;DES AERO DOVE MEN CUIDADO TOTAL 150ML;1,000;18,89;18,89;12,20;0,00;0,00;6,69;35,42;54,84;0,05;98,20;;;
08/02/2026;;00000007896808;IOG NESTLE MORANGO 125KG;4,000;79,96;19,99;50,44;15,99;0,00;29,52;16,92;58,52;0,22;98,41;;;
08/02/2026;;00000007896896;CANELA EM PO BOM GOSTO PT 30G;1,000;4,49;4,49;2,69;0,90;0,33;1,80;12,69;66,91;0,01;98,43;;;
08/02/2026;;00000007896933;TEMPERO BAIANO BOM GOSTO 30G;1,000;4,29;4,29;2,66;0,00;0,40;1,63;28,75;61,28;0,01;98,44;;;
08/02/2026;;00000007896936;PIMENTA DO REINO PO BOM GOSTO 30G;1,000;5,29;5,29;3,29;1,06;0,39;2,00;10,41;60,79;0,01;98,45;;;
08/02/2026;;00000007896994;SARDINHA PESCADOR C/OLEO 125G;3,000;20,07;6,69;11,94;1,40;1,49;8,13;26,11;68,09;0,06;98,51;;;
08/02/2026;;00000007897016;DANONINHO P/LEVAR MORANGO 70G;1,000;4,29;4,29;2,70;0,00;0,00;1,59;37,06;58,89;0,01;98,53;;;
08/02/2026;;00000078938571;REFRI FANTA UVA MINI 200ML GL;1,000;2,29;2,29;1,43;0,00;0,00;0,86;37,55;60,14;0,01;98,53;;;
08/02/2026;;00000080761786;MULTIUSO UAU FLORES E FOLHAS 500ML;1,000;4,99;4,99;2,99;0,00;0,46;2,00;30,83;66,89;0,01;98,55;;;
08/02/2026;;00070847022206;ENERG MONSTER ULTRA 473ML GL;2,000;21,98;10,99;14,28;0,00;0,00;7,70;35,03;53,92;0,06;98,60;;;
08/02/2026;;07500435127264;ABS ALWAYS SUPER SECA S/ABAS 8UN;1,000;6,49;6,49;3,90;0,00;0,60;2,59;30,66;66,41;0,02;98,62;;;
08/02/2026;;07891000250174;CALDO MAGGI GALINHA 57G;2,000;5,58;2,79;3,60;1,12;0,41;1,98;8,08;55,00;0,01;98,64;;;
08/02/2026;;07891000251539;CALDO MAGGI GALINHA 114G;2,000;9,58;4,79;5,10;1,92;0,71;4,48;19,36;87,84;0,03;98,67;;;
08/02/2026;;07891024034781;SAB PALMOLIVE HIDRAT INTENSIVA 85G;1,000;3,19;3,19;1,73;0,22;0,00;1,46;38,75;84,39;0,01;98,68;;;
08/02/2026;;07891048050613;GELATINA DR.OETKER AMORA  20G;1,000;2,49;2,49;1,14;0,50;0,18;1,35;26,82;118,42;0,01;98,69;;;
08/02/2026;;07891098040831;ICE TEA LEAO LIMAO 300ML;1,000;3,99;3,99;2,62;0,80;0,00;1,37;14,34;52,29;0,01;98,70;;;
08/02/2026;;07891109714492;SAND HAVAIANAS TOP BRANCA 39-40;1,000;34,99;34,99;21,98;7,00;2,59;13,01;9,78;59,19;0,10;98,80;;;
08/02/2026;;07891150049895;CR DENTAL CLOSEUP MENTA 70G;1,000;4,29;4,29;2,62;0,30;0,00;1,67;31,93;63,74;0,01;98,81;;;
08/02/2026;;07891150059870;SAB LUX ROSAS FRANCESAS 85G;3,000;11,97;3,99;5,70;0,84;0,00;6,27;45,36;110,00;0,05;98,86;;;
08/02/2026;;07891150059887;SAB LUX LAVANDA 85G;2,000;7,98;3,99;3,80;0,56;0,00;4,18;45,36;110,00;0,03;98,89;;;
08/02/2026;;07891150059917;SAB LUX LIRIO AZUL 85G;3,000;11,97;3,99;5,70;0,84;0,00;6,27;45,36;110,00;0,05;98,93;;;
08/02/2026;;07891203063243;BISC RECH PANCO CHOCOLATE 140G;3,000;8,37;2,79;5,04;0,00;0,77;3,33;30,53;66,07;0,02;98,96;;;
08/02/2026;;07891350034615;DES AERO MONANGE SENSIVEL 150ML;1,000;11,49;11,49;7,02;0,00;0,00;4,47;38,90;63,68;0,03;98,99;;;
08/02/2026;;07893218003603;ICE SMIRNOFF ORIGINAL LN 275ML;2,000;20,98;10,49;12,64;4,20;1,55;8,34;12,35;65,98;0,06;99,05;;;
08/02/2026;;07894650005569;INSET RAID AERO MATA BARATAS 420ML;1,000;19,89;19,89;12,38;3,98;1,47;7,51;10,36;60,66;0,06;99,11;;;
08/02/2026;;07894900550061;SUCO DEL VALLE FRESH UVA 15L GL;2,000;13,78;6,89;8,88;0,00;1,27;4,90;26,31;55,18;0,04;99,14;;;
08/02/2026;;07894904082728;LASANHA SEARA 4 QUEIJOS 600G;1,000;19,99;19,99;13,14;0,00;0,00;6,85;34,27;52,13;0,05;99,20;;;
08/02/2026;;07895800420003;BALA HALLS UVA VERDE;2,000;3,98;1,99;2,38;0,80;0,29;1,60;12,80;67,23;0,01;99,21;;;
08/02/2026;;07896011127019;REFRESCO TRINK LARANJA 15G;4,000;4,36;1,09;2,36;0,87;0,32;2,00;18,47;84,75;0,01;99,22;;;
08/02/2026;;07896011127071;REFRESCO TRINK UVA 15G;12,000;13,08;1,09;7,08;2,62;0,97;6,00;18,47;84,75;0,04;99,27;;;
08/02/2026;;07896011127088;REFRESCO TRINK LIMAO 15G;7,000;7,63;1,09;4,13;1,53;0,56;3,50;18,47;84,75;0,03;99,29;;;
08/02/2026;;07896011127293;REFRESCO TRINK MANGA 15G;5,000;5,45;1,09;2,95;1,09;0,40;2,50;18,47;84,75;0,02;99,31;;;
08/02/2026;;07896011127422;REFRESCO TRINK MORANGO 15G;6,000;6,54;1,09;3,54;1,31;0,48;3,00;18,47;84,75;0,02;99,33;;;
08/02/2026;;07896011129358;REFRESCO TRINK LIMONADA SUICA 25G;8,000;8,72;1,09;5,44;1,74;0,65;3,28;10,21;60,29;0,02;99,36;;;
08/02/2026;;07896046900236;CAFE EVOLUTTO EXTRA FORTE 500G;1,000;35,99;35,99;24,05;0,00;0,00;11,94;33,18;49,65;0,09;99,45;;;
08/02/2026;;07896046900243;CAFE EVOLUTTO EXTRA FORTE  250G;4,000;71,96;17,99;48,08;5,04;0,00;23,88;26,18;49,67;0,18;99,62;;;
08/02/2026;;07896336005917;PACOQUITA SANTA HELENA 15G;27,000;21,33;0,79;12,42;0,00;1,97;8,91;32,52;71,74;0,07;99,69;;;
08/02/2026;;07896434920471;DOCE DE LEITE TRIANGULO  400G;1,000;9,49;9,49;5,98;1,90;0,70;3,51;9,59;58,70;0,03;99,71;;;
08/02/2026;;07896490288805;AMIDO DE MILHO KIMIMO 500G;1,000;9,99;9,99;6,41;2,00;0,74;3,58;8,44;55,85;0,03;99,74;;;
08/02/2026;;07896589103057;VINHO MIORANZA TINTO SECO 750ML;1,000;15,95;15,95;13,50;3,19;1,18;2,45;-12,04;18,15;0,02;99,76;;;
08/02/2026;;07898132847159;SB EM PO ACE RP BRANCAS E COLORIDAS 15KG;1,000;14,79;14,79;8,65;0,00;1,37;6,14;32,26;70,98;0,05;99,80;;;
08/02/2026;;07898921567077;BATATA  MAIS BATATA 400G;3,000;26,37;8,79;17,25;0,00;2,44;9,12;25,33;52,87;0,07;99,87;;;
08/02/2026;;07898937601086;PAPEL HIG. PAPOULA 4RLS;4,000;11,96;2,99;7,64;0,00;0,00;4,32;36,12;56,54;0,03;99,90;;;
08/02/2026;;07898945448413;PAPEL HIG BELISOFT SILVER 4RLS;3,000;10,47;3,49;6,30;0,00;0,00;4,17;39,83;66,19;0,03;99,93;;;
08/02/2026;;07898953406016;GELEIA MOCOTO ELLO NATURAL TP 220G;6,000;20,94;3,49;11,94;4,19;1,55;9,00;15,58;75,38;0,07;100,00;;;
09/02/2026;;00000000000014;DES AERO REXONA MEN ACTIVE DRY 150ML;1,000;18,49;18,49;10,99;0,00;0,00;7,50;40,56;68,24;0,07;0,07;;;
09/02/2026;;00000000000054;DES CR HERBISSIMO TRADICIONAL 55G;1,000;6,89;6,89;3,81;0,00;0,00;3,08;44,70;80,84;0,03;0,10;;;
09/02/2026;;00000000000122;TALCO BARLA 140G;1,000;8,49;8,49;5,20;0,00;0,00;3,29;38,75;63,27;0,03;0,13;;;
09/02/2026;;00000000000215;CR DENTAL COLGATE MPA 180G;1,000;9,99;9,99;5,67;0,70;0,00;4,32;36,24;76,19;0,04;0,17;;;
09/02/2026;;00000000000219;CR DENTAL COLGATE MPA 90G;5,000;28,95;5,79;8,25;2,03;0,00;20,70;64,49;250,91;0,19;0,36;;;
09/02/2026;;00000000000220;CR DENTAL COLGATE MPA 50G;2,000;11,18;5,59;4,90;0,78;0,00;6,28;49,16;128,16;0,06;0,42;;;
09/02/2026;;00000000000504;SAB GRANADO GLICERINA LAV 90G;1,000;9,49;9,49;5,06;0,66;0,00;4,43;39,68;87,55;0,04;0,46;;;
09/02/2026;;00000000000533;PAPEL HIG NEVE TOQUE SEDA  20M 12RLS;1,000;17,99;17,99;11,18;0,00;0,00;6,81;37,85;60,91;0,06;0,52;;;
09/02/2026;;00000000000601;FOSFORO PARANA MADEIRA VERM;1,000;4,49;4,49;2,99;0,90;0,33;1,50;6,01;50,17;0,01;0,54;;;
09/02/2026;;00000000000651;LIMP CASA PERFUME BELA FLORE 500ML;5,000;19,95;3,99;17,25;0,00;1,85;2,70;4,28;15,65;0,02;0,56;;;
09/02/2026;;00000000000662;VEJA  MULTIUSO ORIGINAL 500ML;1,000;4,99;4,99;3,96;0,00;0,46;1,03;11,39;26,01;0,01;0,57;;;
09/02/2026;;00000000000672;MULTIUSO BARRA CAMPESTRE 500ML;1,000;2,49;2,49;1,55;0,00;0,23;0,94;28,50;60,65;0,01;0,58;;;
09/02/2026;;00000000000673;MULTIUSO BARRA FRESH 500ML;3,000;7,47;2,49;4,65;0,00;0,69;2,82;28,50;60,65;0,03;0,61;;;
09/02/2026;;00000000000691;DET LIQ BARRA NEUTRO 500ML;6,000;11,94;1,99;7,32;0,00;1,10;4,62;29,44;63,11;0,04;0,65;;;
09/02/2026;;00000000000692;DET LIQ BARRA MACA 500ML;4,000;7,96;1,99;4,88;0,00;0,74;3,08;29,44;63,11;0,03;0,68;;;
09/02/2026;;00000000000694;DET LIQ BARRA LIMAO 500ML;9,000;17,91;1,99;10,98;0,00;1,66;6,93;29,44;63,11;0,06;0,74;;;
09/02/2026;;00000000000704;DESINF MINUANO MARINE 500ML;1,000;3,99;3,99;2,39;0,80;0,30;1,60;12,70;66,95;0,01;0,76;;;
09/02/2026;;00000000000718;SB PASTOSO BARRA 500G;2,000;15,98;7,99;9,98;3,20;1,18;6,00;10,15;60,12;0,06;0,81;;;
09/02/2026;;00000000000722;LV ROUPA LIQ OMO LAVAGEM PERFEITA 3L;1,000;48,99;48,99;36,26;0,00;4,53;12,73;16,73;35,11;0,12;0,93;;;
09/02/2026;;00000000000739;GEL VANISH MULTIUSO 500ML;1,000;14,89;14,89;9,74;0,00;1,38;5,15;25,34;52,87;0,05;0,98;;;
09/02/2026;;00000000000749;SEMORIN TIRA FERRUGEM 50ML;1,000;14,49;14,49;8,89;2,90;1,07;5,60;11,25;62,99;0,05;1,03;;;
09/02/2026;;00000000000751;AGUA SANITARIA YPE 1L;1,000;5,99;5,99;3,49;0,00;0,55;2,50;32,49;71,63;0,02;1,05;;;
09/02/2026;;00000000000771;AMAC YPE ACONCHEGO 500ML;7,000;31,43;4,49;17,43;0,00;2,91;14,00;35,29;80,32;0,13;1,18;;;
09/02/2026;;00000000000775;AGUA SANITARIA BARRA 1L;3,000;9,57;3,19;5,97;0,00;0,89;3,60;28,37;60,30;0,03;1,21;;;
09/02/2026;;00000000000777;AGUA SANITARIA YPE CLR ATIVO 2L;3,000;29,97;9,99;18,97;0,00;2,77;11,00;27,45;57,99;0,10;1,32;;;
09/02/2026;;00000000000794;AMAC YPE ACONCHEGO 2L;2,000;21,98;10,99;12,78;0,00;2,03;9,20;32,61;71,99;0,09;1,40;;;
09/02/2026;;00000000000807;SB COCO BARRA ECOCLEAN 100G;3,000;8,97;2,99;4,95;1,79;0,66;4,02;17,42;81,21;0,04;1,44;;;
09/02/2026;;00000000000820;CONCEN DAFRUTA GOIABA 500ML;2,000;7,98;3,99;7,80;1,60;0,59;0,18;-25,14;2,31;0,00;1,44;;;
09/02/2026;;00000000000851;REFRESCO FRISCO LARANJA 18G;6,000;5,94;0,99;3,78;1,19;0,44;2,16;8,96;57,14;0,02;1,46;;;
09/02/2026;;00000000000876;BEB LACTEA PIRAKIDS CHOC 1L;1,000;9,89;9,89;5,42;0,00;0,00;4,47;45,20;82,47;0,04;1,50;;;
09/02/2026;;00000000000877;BEB LACTEA PIRAKIDS CHOC 200ML;46,000;68,54;1,49;48,30;13,71;0,00;20,24;9,53;41,90;0,19;1,69;;;
09/02/2026;;00000000000878;BEB LACTEA TODDYNHO 200ML;13,000;46,67;3,59;29,77;9,33;0,00;16,90;16,21;56,77;0,16;1,85;;;
09/02/2026;;00000000000904;LEITE COND NESTLE MOCA INTEGRAL  LT 395G;1,000;8,99;8,99;3,85;0,00;0,83;5,14;47,92;133,51;0,05;1,89;;;
09/02/2026;;00000000000913;CR LEITE PIRACANJUBA TP 200G;60,000;159,30;2,65;128,40;0,00;0,00;30,90;19,40;24,07;0,29;2,18;;;
09/02/2026;;00000000000915;CR DE LEITE ITALAC TP 200G;8,000;27,92;3,49;15,60;5,58;0,00;12,32;24,13;78,97;0,11;2,29;;;
09/02/2026;;00000000000918;LEITE DE COCO MENINA 200ML;1,000;4,49;4,49;2,89;0,90;0,33;1,60;8,23;55,36;0,01;2,31;;;
09/02/2026;;00000000000948;COCO RALADO UMIDO MENINA 100G;2,000;10,98;5,49;5,62;2,20;0,00;5,36;28,82;95,37;0,05;2,36;;;
09/02/2026;;00000000000957;BISC PIRAQUE AGUA GERGELIM 215G;2,000;12,98;6,49;8,78;0,00;1,20;4,20;23,11;47,84;0,04;2,40;;;
09/02/2026;;00000000001050;BISC PIRAQUE SALGADINHO 100G;1,000;4,49;4,49;2,73;0,00;0,42;1,76;29,95;64,47;0,02;2,41;;;
09/02/2026;;00000000001054;BISC PIRAQUE PRESUNTINHO 100G;3,000;13,47;4,49;8,19;0,00;1,25;5,28;29,95;64,47;0,05;2,46;;;
09/02/2026;;00000000001057;MOLHO TOM POMAROLA TRAD TP 260G;1,000;3,49;3,49;2,22;0,00;0,32;1,27;27,14;57,21;0,01;2,47;;;
09/02/2026;;00000000001080;AZEITONAS VERDES RIVOLI S/C 150G;1,000;8,99;8,99;6,39;0,00;0,83;2,60;19,67;40,69;0,02;2,50;;;
09/02/2026;;00000000001083;CALDO KNORR CARNE 114G;1,000;5,79;5,79;3,45;1,16;0,43;2,34;13,01;67,83;0,02;2,52;;;
09/02/2026;;00000000001100;MOLHO PREDILECTA BARBECUE SH 240G;1,000;5,19;5,19;3,36;0,00;0,48;1,83;26,01;54,46;0,02;2,54;;;
09/02/2026;;00000000001111;MOLHO TOMATE FUGINI TRAD SH 300G;19,000;41,61;2,19;22,23;0,00;3,85;19,38;37,33;87,18;0,18;2,72;;;
09/02/2026;;00000000001119;MILHO VERDE OLE VD 170G;1,000;5,79;5,79;3,39;0,00;0,54;2,40;32,20;70,80;0,02;2,74;;;
09/02/2026;;00000000001136;MILHO VERDE QUERO LT 280G;5,000;22,95;4,59;14,95;0,00;2,12;8,00;25,61;53,51;0,07;2,81;;;
09/02/2026;;00000000001139;TEMPERO ARISCO C/PIMENTA 300G;1,000;8,49;8,49;5,34;1,70;0,63;3,15;9,70;58,99;0,03;2,84;;;
09/02/2026;;00000000001141;MAIONESE HELLMANNS PT 500G;2,000;29,98;14,99;17,98;0,00;2,77;12,00;30,78;66,74;0,11;2,95;;;
09/02/2026;;00000000001144;MAIONESE ARISCO 500G;1,000;10,99;10,99;6,94;0,00;1,02;4,05;27,60;58,36;0,04;2,99;;;
09/02/2026;;00000000001147;TEMPERO SAZON FRANGO 60G;3,000;22,47;7,49;14,28;0,00;2,08;8,19;27,20;57,35;0,08;3,07;;;
09/02/2026;;00000000001150;TEMPERO SAZON NORDESTE 60G;2,000;14,98;7,49;9,52;0,00;1,39;5,46;27,20;57,35;0,05;3,12;;;
09/02/2026;;00000000001154;TEMPERO SAZON ALHO 60G;1,000;7,49;7,49;4,76;0,00;0,69;2,73;27,20;57,35;0,03;3,14;;;
09/02/2026;;00000000001156;TEMPERO SAZON MASSA 60G;1,000;7,49;7,49;4,76;0,00;0,69;2,73;27,20;57,35;0,03;3,17;;;
09/02/2026;;00000000001157;TEMPERO SAZON ALECRIM 60G;2,000;14,98;7,49;9,52;0,00;1,39;5,46;27,20;57,35;0,05;3,22;;;
09/02/2026;;00000000001161;CALDO KNORR BACON 57G;1,000;3,49;3,49;1,96;0,70;0,26;1,53;16,44;78,06;0,01;3,23;;;
09/02/2026;;00000000001162;CALDO KNORR GALINHA 57G;1,000;3,49;3,49;1,96;0,70;0,26;1,53;16,44;78,06;0,01;3,25;;;
09/02/2026;;00000000001164;MAIONESE QUERO 200G;1,000;4,49;4,49;2,96;0,00;0,42;1,53;24,83;51,69;0,01;3,26;;;
09/02/2026;;00000000001166;EXT TOMATE ELEFANTE SH 190G;1,000;5,99;5,99;3,78;0,00;0,00;2,21;36,89;58,47;0,02;3,28;;;
09/02/2026;;00000000001170;MAIONESE HELLMANNS PT 250G;1,000;11,99;11,99;6,96;0,00;1,11;5,03;32,70;72,27;0,05;3,33;;;
09/02/2026;;00000000001176;KETCHUP PREDILECTA TRAD 400G;4,000;26,36;6,59;14,76;0,00;2,44;11,60;34,76;78,59;0,11;3,43;;;
09/02/2026;;00000000001177;KETCHUP PREDILECTA TRAD 200G;2,000;9,58;4,79;5,66;0,00;0,89;3,92;31,67;69,26;0,04;3,47;;;
09/02/2026;;00000000001178;MOSTARDA PREDILECTA  180G;1,000;4,79;4,79;3,06;0,00;0,44;1,73;26,87;56,54;0,02;3,49;;;
09/02/2026;;00000000001205;ESPONJA LIMPANO;2,000;6,38;3,19;3,98;0,00;0,59;2,40;28,37;60,30;0,02;3,51;;;
09/02/2026;;00000000001207;AGUA SANITARIA LIMPADUA 2L;28,000;110,60;3,95;83,72;0,00;10,23;26,88;15,05;32,11;0,25;3,76;;;
09/02/2026;;00000000001230;LEITE MOLICO DESNATADO 280G;7,000;118,65;16,95;107,73;0,00;0,00;10,92;9,20;10,14;0,10;3,86;;;
09/02/2026;;00000000001247;AVEIA QUAKER FLOCOS 165G;1,000;6,49;6,49;4,11;1,30;0,48;2,38;9,27;57,91;0,02;3,88;;;
09/02/2026;;00000000001249;ACHOC NESCAU 200G;3,000;27,57;9,19;17,85;0,00;2,55;9,72;26,01;54,45;0,09;3,97;;;
09/02/2026;;00000000001271;ACUCAR UNIAO REFINADO 1KG;80,000;326,70;4,08;290,40;0,00;0,00;36,30;11,11;12,50;0,34;4,31;;;
09/02/2026;;00000000001275;SODA CAUSTICA AMALIA 400G;1,000;17,99;17,99;10,69;3,60;1,33;7,30;13,18;68,29;0,07;4,37;;;
09/02/2026;;00000000001282;ACUCAR CARAVELAS REFINADO 1KG;1,000;5,29;5,29;3,49;0,00;0,00;1,80;34,03;51,58;0,02;4,39;;;
09/02/2026;;00000000001287;ARROZ FAZENDA PARBOILIZADO 5KG;3,000;56,97;18,99;38,01;0,00;0,00;18,96;33,28;49,88;0,18;4,57;;;
09/02/2026;;00000000001289;OLEO DE SOJA SOYA 900ML;22,000;226,58;10,30;143,00;0,00;0,00;83,58;36,89;58,45;0,77;5,34;;;
09/02/2026;;00000000001291;SAL DUNORTE REFINADO 1KG;2,000;4,98;2,49;2,96;0,00;0,46;2,02;31,31;68,24;0,02;5,36;;;
09/02/2026;;00000000001293;ARROZ CARRETEIRO BRANCO 1KG;13,000;64,87;4,99;40,95;0,00;0,00;23,92;36,87;58,41;0,22;5,58;;;
09/02/2026;;00000000001303;ARROZ FAZENDA PARBOILIZADO 1KG;3,000;13,47;4,49;7,59;0,00;0,00;5,88;43,65;77,47;0,05;5,63;;;
09/02/2026;;00000000001305;ARROZ CARRETEIRO PARB 1KG;1,000;5,99;5,99;3,15;0,00;0,00;2,84;47,41;90,16;0,03;5,66;;;
09/02/2026;;00000000001307;FARINHA MAND GRANFINO CRUA 500G;2,000;8,58;4,29;5,30;0,60;0,00;3,28;31,24;61,89;0,03;5,69;;;
09/02/2026;;00000000001308;FARINHA MAND GRANFINO TORRADA 500G;1,000;4,29;4,29;2,75;0,30;0,00;1,54;28,90;56,00;0,01;5,71;;;
09/02/2026;;00000000001309;FARINHA DE TRIGO ROSA BRANCA 1KG;3,000;15,87;5,29;9,78;0,00;0,00;6,09;38,37;62,27;0,06;5,76;;;
09/02/2026;;00000000001317;CAFE 3 CORACOES TRADICIONAL 500G;1,000;36,99;36,99;25,76;2,59;0,00;11,23;23,36;43,59;0,10;5,87;;;
09/02/2026;;00000000001320;CAFE PILAO TRADICIONAL 500G;1,000;41,89;41,89;31,88;0,00;0,00;10,01;23,90;31,40;0,09;5,96;;;
09/02/2026;;00000000001322;CAFE PIMPINELA TRAD 250G;1,000;18,99;18,99;12,58;1,33;0,00;6,41;26,75;50,95;0,06;6,02;;;
09/02/2026;;00000000001324;CAFE PILAO TRADICIONAL 250G;4,000;95,96;23,99;63,76;0,00;0,00;32,20;33,56;50,50;0,30;6,32;;;
09/02/2026;;00000000001327;CANJIQUINHA VERM GRANFINO 1KG;2,000;9,98;4,99;6,60;2,00;0,00;3,38;13,87;51,21;0,03;6,35;;;
09/02/2026;;00000000001328;FUBA MILHO GRANFINO 1KG;1,000;4,49;4,49;2,50;0,00;0,00;1,99;44,32;79,60;0,02;6,37;;;
09/02/2026;;00000000001331;FEIJAO BRANCO GRANFINO 500G;3,000;26,37;8,79;15,60;0,00;0,00;10,77;40,84;69,04;0,10;6,47;;;
09/02/2026;;00000000001333;PAO FORMA PLUSVITA TRAD 480G;151,000;863,29;5,72;813,89;60,44;11,23;49,40;-2,58;6,07;0,46;6,92;;;
09/02/2026;;00000000001336;BISNAGUITO PLUS VITA 300G;1,000;8,99;8,99;6,20;0,00;0,83;2,79;21,78;45,00;0,03;6,95;;;
09/02/2026;;00000000001338;BOLO PLUSVITA LARANJA  250G;1,000;12,49;12,49;7,65;0,00;1,16;4,84;29,50;63,27;0,04;6,99;;;
09/02/2026;;00000000001342;FEIJAO KICALDO PRETO 1KG;23,000;137,77;5,99;121,90;0,00;0,00;15,87;11,52;13,02;0,15;7,14;;;
09/02/2026;;00000000001349;MASSA ESPAGUETE GALO 1KG;6,000;41,94;6,99;27,42;2,94;0,00;14,52;27,61;52,95;0,13;7,27;;;
09/02/2026;;00000000001351;MASSA ALDENTE ESPAGUETE FIDEL 400G;1,000;3,89;3,89;2,49;0,27;0,00;1,40;29,00;56,22;0,01;7,29;;;
09/02/2026;;00000000001353;MASSA ESPAGUETE GALO 500G;3,000;16,47;5,49;10,89;1,15;0,00;5,58;26,89;51,24;0,05;7,34;;;
09/02/2026;;00000000001359;LEITE PO PIRACANJUBA 400G;1,000;19,99;19,99;14,25;4,00;0,00;5,74;8,71;40,28;0,05;7,39;;;
09/02/2026;;00000000001375;FARINHA MAND GRANFINO TORRADA 1KG;1,000;7,89;7,89;4,65;0,55;0,00;3,24;34,07;69,68;0,03;7,42;;;
09/02/2026;;00000000001389;MAC NISSIN GALINHA CAIPIRA PICANTE 80G;3,000;6,57;2,19;6,03;0,00;0,00;0,54;8,22;8,96;0,00;7,43;;;
09/02/2026;;00000000001406;MASSA PIRAQUE C/OVOS ESPAGUETE 500G;1,000;5,69;5,69;3,73;0,40;0,00;1,96;27,45;52,55;0,02;7,45;;;
09/02/2026;;00000000001424;MIST BOLO RENATA CHOC 400G;2,000;13,58;6,79;7,18;2,72;1,00;6,40;19,73;89,14;0,06;7,50;;;
09/02/2026;;00000000001434;MASSA GALO PARAFUSO TRICOLOR 500G;2,000;13,78;6,89;9,10;0,96;0,00;4,68;26,97;51,43;0,04;7,55;;;
09/02/2026;;00000000001435;MASSA GALO PADRE NOSSO 500G;1,000;5,49;5,49;3,63;0,38;0,00;1,86;26,89;51,24;0,02;7,56;;;
09/02/2026;;00000000001436;MASSA GALO PARAFUSO SEMOLA 500G;3,000;16,47;5,49;10,89;1,15;0,00;5,58;26,89;51,24;0,05;7,62;;;
09/02/2026;;00000000001462;MAC INST NISSIN LAMEN CARNE 85G;12,000;35,88;2,99;24,12;0,00;0,00;11,76;32,78;48,76;0,11;7,73;;;
09/02/2026;;00000000001463;MAC INST NISSIN LAMEN GALINHA CAIPIRA 85G;18,000;53,82;2,99;36,18;0,00;0,00;17,64;32,78;48,76;0,16;7,89;;;
09/02/2026;;00000000001470;CUP NOODLES NISSIN COST/CHURRAS 68G;1,000;5,99;5,99;3,77;0,00;0,00;2,22;37,06;58,89;0,02;7,91;;;
09/02/2026;;00000000001503;BOLO ANA MARIA CHOCOLATE 70G;3,000;14,97;4,99;10,77;0,00;1,38;4,20;18,81;39,00;0,04;7,95;;;
09/02/2026;;00000000001506;BISC PETYAN COCO 350G;3,000;17,07;5,69;8,67;0,00;1,58;8,40;39,96;96,89;0,08;8,03;;;
09/02/2026;;00000000001514;MILHARINA QUAKER 500G;2,000;13,58;6,79;7,54;2,72;0,00;6,04;24,48;80,11;0,06;8,08;;;
09/02/2026;;00000000001524;CAFE PIMPINELA TRAD 500G;9,000;253,59;28,18;226,53;17,75;0,00;27,06;3,67;11,95;0,25;8,33;;;
09/02/2026;;00000000001529;FERMENTO PO ROYAL 100G;2,000;10,58;5,29;6,98;2,12;0,78;3,60;6,63;51,58;0,03;8,37;;;
09/02/2026;;00000000001531;REFRI COCA COLA ORIGINAL 2L GL;3,000;37,47;12,49;23,97;0,00;0,00;13,50;36,03;56,32;0,12;8,49;;;
09/02/2026;;00000000001532;REFRI FANTA UVA 2L GL;3,000;28,47;9,49;16,77;0,00;0,00;11,70;41,10;69,77;0,11;8,60;;;
09/02/2026;;00000000001534;REFRI COCA COLA 600ML GL;2,000;13,98;6,99;8,98;0,00;0,00;5,00;35,77;55,68;0,05;8,65;;;
09/02/2026;;00000000001535;SUPL GATORADE UVA 500ML GL;1,000;6,99;6,99;4,29;0,00;0,00;2,70;38,63;62,94;0,02;8,67;;;
09/02/2026;;00000000001548;MASSA GALO NINHO 3 500G;1,000;6,99;6,99;4,55;0,49;0,00;2,44;27,90;53,63;0,02;8,69;;;
09/02/2026;;00000000001567;REFRI COCA COLA LT 350ML GL;2,000;9,98;4,99;6,28;0,00;0,00;3,70;37,07;58,92;0,03;8,73;;;
09/02/2026;;00000000001568;REFRI FANTA UVA LT 350ML GL;1,000;4,49;4,49;2,75;0,00;0,00;1,74;38,75;63,27;0,02;8,74;;;
09/02/2026;;00000000001581;MARGARINA DELICIA CREMOSA 250G;2,000;11,98;5,99;7,92;0,84;0,00;4,06;26,88;51,26;0,04;8,78;;;
09/02/2026;;00000000001618;FARINHA TRIGO ROSA BRANCA C/FERM 1KG;1,000;5,49;5,49;3,46;0,00;0,00;2,03;36,98;58,67;0,02;8,80;;;
09/02/2026;;00000000001639;AMAC ROUPAS BIG SOFT LAVANDA 2L;1,000;4,99;4,99;4,59;0,00;0,46;0,40;-1,23;8,71;0,00;8,80;;;
